Ticker,Date,Instrument,Total Debt,Total Assets,Leverage
SBRY.L,2024-03-31,SBRY.L,7145000000,26158000000.0,0.2731477941738665
SBRY.L,2024-06-30,SBRY.L,6549000000,25061000000.0,0.2613223734088823
SBRY.L,2024-09-30,SBRY.L,6549000000,25061000000.0,0.2613223734088823
SBRY.L,2024-12-31,SBRY.L,6549000000,25061000000.0,0.2613223734088823
KESKOB.HE,2022-03-31,KESKOB.HE,2295100000,6966000000.0,0.3294717197817973
KESKOB.HE,2022-06-30,KESKOB.HE,2295100000,6966000000.0,0.3294717197817973
KESKOB.HE,2022-09-30,KESKOB.HE,2295100000,6966000000.0,0.3294717197817973
KESKOB.HE,2022-12-31,KESKOB.HE,2295100000,6966000000.0,0.3294717197817973
KESKOB.HE,2023-03-31,KESKOB.HE,2418200000,7474000000.0,0.32354830077602353
KESKOB.HE,2023-06-30,KESKOB.HE,2418200000,7474000000.0,0.32354830077602353
KESKOB.HE,2023-09-30,KESKOB.HE,2418200000,7474000000.0,0.32354830077602353
KESKOB.HE,2023-12-31,KESKOB.HE,2418200000,7474000000.0,0.32354830077602353
KESKOB.HE,2024-03-31,KESKOB.HE,2787000000,7754300000.0,0.3594134867105993
KESKOB.HE,2024-06-30,KESKOB.HE,2787000000,7754300000.0,0.3594134867105993
KESKOB.HE,2024-09-30,KESKOB.HE,2787000000,7754300000.0,0.3594134867105993
KESKOB.HE,2024-12-31,KESKOB.HE,2787000000,7754300000.0,0.3594134867105993
BARN.S,2022-03-31,BARN.S,2378584000,7244018000.0,0.3283514756589506
BARN.S,2022-06-30,BARN.S,2378584000,7244018000.0,0.3283514756589506
BARN.S,2022-09-30,BARN.S,2378584000,7244018000.0,0.3283514756589506
BARN.S,2022-12-31,BARN.S,2079056000,7760879000.0,0.26788924295817523
BARN.S,2023-03-31,BARN.S,2079056000,7760879000.0,0.26788924295817523
BARN.S,2023-06-30,BARN.S,2079056000,7760879000.0,0.26788924295817523
BARN.S,2023-09-30,BARN.S,2079056000,7760879000.0,0.26788924295817523
BARN.S,2023-12-31,BARN.S,1797012000,8432748000.0,0.21309921747928434
BARN.S,2024-03-31,BARN.S,1797012000,8432748000.0,0.21309921747928434
BARN.S,2024-06-30,BARN.S,1797012000,8432748000.0,0.21309921747928434
BARN.S,2024-09-30,BARN.S,1797012000,8432748000.0,0.21309921747928434
BARN.S,2024-12-31,BARN.S,4796381000,15159279000.0,0.31639901871322507
LOTB.BR,2022-03-31,LOTB.BR,236276000,992092000.0,0.23815936425250883
LOTB.BR,2022-06-30,LOTB.BR,236276000,992092000.0,0.23815936425250883
LOTB.BR,2022-09-30,LOTB.BR,236276000,992092000.0,0.23815936425250883
LOTB.BR,2022-12-31,LOTB.BR,236276000,992092000.0,0.23815936425250883
LOTB.BR,2023-03-31,LOTB.BR,266244000,1095036000.0,0.2431372119272791
LOTB.BR,2023-06-30,LOTB.BR,266244000,1095036000.0,0.2431372119272791
LOTB.BR,2023-09-30,LOTB.BR,266244000,1095036000.0,0.2431372119272791
LOTB.BR,2023-12-31,LOTB.BR,266244000,1095036000.0,0.2431372119272791
LOTB.BR,2024-03-31,LOTB.BR,290491000,1243503000.0,0.23360699572095925
LOTB.BR,2024-06-30,LOTB.BR,290491000,1243503000.0,0.23360699572095925
LOTB.BR,2024-09-30,LOTB.BR,290491000,1243503000.0,0.23360699572095925
LOTB.BR,2024-12-31,LOTB.BR,290491000,1243503000.0,0.23360699572095925
SALM.OL,2022-03-31,SALM.OL,6445000000,28085251000.0,0.22947987895853236
SALM.OL,2022-06-30,SALM.OL,6445000000,28085251000.0,0.22947987895853236
SALM.OL,2022-09-30,SALM.OL,6445000000,28085251000.0,0.22947987895853236
SALM.OL,2022-12-31,SALM.OL,6445000000,28085251000.0,0.22947987895853236
SALM.OL,2023-03-31,SALM.OL,23217390000,62500963000.0001,0.37147251635146744
SALM.OL,2023-06-30,SALM.OL,23217390000,62500963000.0001,0.37147251635146744
SALM.OL,2023-09-30,SALM.OL,23217390000,62500963000.0001,0.37147251635146744
SALM.OL,2023-12-31,SALM.OL,23217390000,62500963000.0001,0.37147251635146744
SALM.OL,2024-03-31,SALM.OL,15737462000,53330911000.0,0.29509081515596086
SALM.OL,2024-06-30,SALM.OL,15737462000,53330911000.0,0.29509081515596086
SALM.OL,2024-09-30,SALM.OL,15737462000,53330911000.0,0.29509081515596086
SALM.OL,2024-12-31,SALM.OL,15737462000,53330911000.0,0.29509081515596086
CPRI.MI,2022-03-31,CPRI.MI,1532700000,5093100000.0,0.30093656122989926
CPRI.MI,2022-06-30,CPRI.MI,1532700000,5093100000.0,0.30093656122989926
CPRI.MI,2022-09-30,CPRI.MI,1532700000,5093100000.0,0.30093656122989926
CPRI.MI,2022-12-31,CPRI.MI,1532700000,5093100000.0,0.30093656122989926
CPRI.MI,2023-03-31,CPRI.MI,1803700000,6015300000.0,0.2998520439545825
CPRI.MI,2023-06-30,CPRI.MI,1803700000,6015300000.0,0.2998520439545825
CPRI.MI,2023-09-30,CPRI.MI,1803700000,6015300000.0,0.2998520439545825
CPRI.MI,2023-12-31,CPRI.MI,1803700000,6015300000.0,0.2998520439545825
CPRI.MI,2024-03-31,CPRI.MI,2253900000,6675600000.0,0.33763257235304694
CPRI.MI,2024-06-30,CPRI.MI,2253900000,6675600000.0,0.33763257235304694
CPRI.MI,2024-09-30,CPRI.MI,2253900000,6675600000.0,0.33763257235304694
CPRI.MI,2024-12-31,CPRI.MI,2253900000,6675600000.0,0.33763257235304694
