Instrument,Price To Book Value Per Share (Daily Time Series Ratio),Date
CARR.PA,1.08645316042895,2023-12-10
CARR.PA,1.02925478287291,2023-12-17
CARR.PA,1.05042766296272,2023-12-24
CARR.PA,1.04695151847036,2023-12-31
CARR.PA,1.05611589940475,2024-01-07
CARR.PA,1.04189530829966,2024-01-14
CARR.PA,0.986593009557641,2024-01-21
CARR.PA,1.02072242820986,2024-01-28
CARR.PA,1.00650183710477,2024-02-04
CARR.PA,0.944563262513705,2024-02-11
CARR.PA,0.961311958704146,2024-02-18
CARR.PA,1.0374711244003,2024-02-25
CARR.PA,0.970476339638538,2024-03-03
CARR.PA,0.921255588888085,2024-03-10
CARR.PA,0.94042345549694,2024-03-17
CARR.PA,0.962286803347665,2024-03-24
CARR.PA,0.950905882548657,2024-03-31
CARR.PA,0.936529982592016,2024-04-07
CARR.PA,0.949707890885604,2024-04-14
CARR.PA,0.9440174304861,2024-04-21
CARR.PA,0.953601363790528,2024-04-28
CARR.PA,0.935631488844726,2024-05-05
CARR.PA,0.98774412618755,2024-05-12
CARR.PA,0.98864261993484,2024-05-19
CARR.PA,0.976363205388543,2024-05-26
CARR.PA,0.897894751458543,2024-06-02
CARR.PA,0.890107805648696,2024-06-09
CARR.PA,0.86285349531423,2024-06-16
CARR.PA,0.824817260012284,2024-06-23
CARR.PA,0.790674497615261,2024-06-30
CARR.PA,0.848777093273353,2024-07-07
CARR.PA,0.85207157034675,2024-07-14
CARR.PA,0.879924876512742,2024-07-21
CARR.PA,0.884243071734258,2024-07-28
CARR.PA,0.882017361017918,2024-08-04
CARR.PA,0.876294104890188,2024-08-11
CARR.PA,0.895371625315954,2024-08-18
CARR.PA,0.906818137571414,2024-08-25
CARR.PA,0.927167492692232,2024-09-01
CARR.PA,0.944337261075421,2024-09-08
CARR.PA,0.967866202933866,2024-09-15
CARR.PA,0.988533516728445,2024-09-22
CARR.PA,1.01905754940967,2024-09-29
CARR.PA,0.959599277416034,2024-10-06
CARR.PA,0.953876021288304,2024-10-13
CARR.PA,0.962142946806136,2024-10-20
CARR.PA,0.928439327387282,2024-10-27
CARR.PA,0.939249922295216,2024-11-03
CARR.PA,0.958963360068508,2024-11-10
CARR.PA,0.94306542638037,2024-11-17
CARR.PA,0.923669947280841,2024-11-24
CARR.PA,0.915720980436772,2024-12-01
CARR.PA,0.89950508807487,2024-12-08
CARR.PA,0.892192038578327,2024-12-15
CARR.PA,0.85689862579066,2024-12-22
CARR.PA,0.866437386003542,2024-12-29
CARR.PA,0.860714129875813,2025-01-05
CARR.PA,0.870888807436221,2025-01-12
CARR.PA,0.848631700272828,2025-01-19
CARR.PA,0.845770072208963,2025-01-26
ORK.OL,2.355490074,2022-01-02
ORK.OL,2.304840106,2022-01-09
ORK.OL,2.334696929,2022-01-16
ORK.OL,2.303240633,2022-01-23
ORK.OL,2.268052235,2022-01-30
ORK.OL,2.241927515,2022-02-06
ORK.OL,2.250991193,2022-02-13
ORK.OL,2.238195412,2022-02-20
ORK.OL,2.192343862,2022-02-27
ORK.OL,2.095842345,2022-03-06
ORK.OL,2.025465548,2022-03-13
ORK.OL,2.085712351,2022-03-20
ORK.OL,2.101707078,2022-03-27
ORK.OL,2.057398039,2022-04-03
ORK.OL,2.132580175,2022-04-10
ORK.OL,2.039250627,2022-04-17
ORK.OL,1.975475436,2022-04-24
ORK.OL,1.979623416,2022-05-01
ORK.OL,1.938479817,2022-05-08
ORK.OL,1.943594539,2022-05-15
ORK.OL,1.872499897,2022-05-22
ORK.OL,1.880683453,2022-05-29
ORK.OL,1.851529535,2022-06-05
ORK.OL,1.842323034,2022-06-12
ORK.OL,1.906768537,2022-06-19
ORK.OL,1.926715955,2022-06-26
ORK.OL,2.022872738,2022-07-03
ORK.OL,2.087829713,2022-07-10
ORK.OL,2.102701254,2022-07-17
ORK.OL,2.109412551,2022-07-24
ORK.OL,2.149164085,2022-07-31
ORK.OL,2.129546445,2022-08-07
ORK.OL,2.155359129,2022-08-14
ORK.OL,2.181171813,2022-08-21
ORK.OL,2.144001548,2022-08-28
ORK.OL,2.152261607,2022-09-04
ORK.OL,2.118188864,2022-09-11
ORK.OL,2.123351401,2022-09-18
ORK.OL,2.110961313,2022-09-25
ORK.OL,2.044364587,2022-10-02
ORK.OL,1.975186594,2022-10-09
ORK.OL,1.96486152,2022-10-16
ORK.OL,1.986027921,2022-10-23
ORK.OL,1.71719513,2022-10-30
ORK.OL,1.661581424,2022-11-06
ORK.OL,1.648897596,2022-11-13
ORK.OL,1.6649963,2022-11-20
ORK.OL,1.693778832,2022-11-27
ORK.OL,1.703047783,2022-12-04
ORK.OL,1.711341055,2022-12-11
ORK.OL,1.720610006,2022-12-18
ORK.OL,1.718170809,2022-12-25
ORK.OL,1.730366797,2023-01-01
ORK.OL,1.797200812,2023-01-08
ORK.OL,1.783053465,2023-01-15
ORK.OL,1.785004824,2023-01-22
ORK.OL,1.785492663,2023-01-29
ORK.OL,1.822568467,2023-02-05
ORK.OL,1.806469763,2023-02-12
ORK.OL,1.723049204,2023-02-19
ORK.OL,1.694754511,2023-02-26
ORK.OL,1.70597482,2023-03-05
ORK.OL,1.728903278,2023-03-12
ORK.OL,1.760612847,2023-03-19
ORK.OL,1.777760911,2023-03-26
ORK.OL,1.77632569,2023-04-02
ORK.OL,1.829428882,2023-04-09
ORK.OL,1.74953489,2023-04-16
ORK.OL,1.782544982,2023-04-23
ORK.OL,1.832299324,2023-04-30
ORK.OL,1.805030118,2023-05-07
ORK.OL,1.802977019,2023-05-14
ORK.OL,1.840279992,2023-05-21
ORK.OL,1.806529683,2023-05-28
ORK.OL,1.758568718,2023-06-04
ORK.OL,1.727482908,2023-06-11
ORK.OL,1.75146339,2023-06-18
ORK.OL,1.715492667,2023-06-25
ORK.OL,1.711940002,2023-07-02
ORK.OL,1.70572284,2023-07-09
ORK.OL,1.792319027,2023-07-16
ORK.OL,1.853301855,2023-07-23
ORK.OL,1.834581634,2023-07-30
ORK.OL,1.803990054,2023-08-06
ORK.OL,1.819514139,2023-08-13
ORK.OL,1.830928908,2023-08-20
ORK.OL,1.838690951,2023-08-27
ORK.OL,1.830928908,2023-09-03
ORK.OL,1.839147542,2023-09-10
ORK.OL,1.88891593336654,2023-09-17
ORK.OL,1.89302525011788,2023-09-24
ORK.OL,1.82590640984597,2023-10-01
ORK.OL,1.81631800409284,2023-10-08
ORK.OL,1.84827935660328,2023-10-15
ORK.OL,1.83275527109821,2023-10-22
ORK.OL,1.66846851010507,2023-10-29
ORK.OL,1.74337018784366,2023-11-05
ORK.OL,1.75637706601383,2023-11-12
ORK.OL,1.74606126608577,2023-11-19
ORK.OL,1.78059677019278,2023-11-26
ORK.OL,1.80122837004892,2023-12-03
ORK.OL,1.81423524821909,2023-12-10
ORK.OL,1.75234044865068,2023-12-17
ORK.OL,1.73305438791559,2023-12-24
ORK.OL,1.76803840506296,2023-12-31
ORK.OL,1.80257390916997,2024-01-07
ORK.OL,1.85594696097172,2024-01-14
ORK.OL,1.86895383914189,2024-01-21
ORK.OL,1.86357168265768,2024-01-28
ORK.OL,1.83800643935769,2024-02-04
ORK.OL,1.7101802228577,2024-02-11
ORK.OL,1.6819239013156,2024-02-18
ORK.OL,1.70883468373665,2024-02-25
ORK.OL,1.70569509245419,2024-03-03
ORK.OL,1.73529695311735,2024-03-10
ORK.OL,1.69941590988928,2024-03-17
ORK.OL,1.71152576197875,2024-03-24
ORK.OL,1.68691177329011,2024-03-31
ORK.OL,1.67060246165914,2024-04-07
ORK.OL,1.71027376022096,2024-04-14
ORK.OL,1.58464798144185,2024-04-21
ORK.OL,1.64195096825337,2024-04-28
ORK.OL,1.75876090290764,2024-05-05
ORK.OL,1.7252684379067,2024-05-12
ORK.OL,1.72004351834914,2024-05-19
ORK.OL,1.7252684379067,2024-05-26
ORK.OL,1.74616811613695,2024-06-02
ORK.OL,1.84230663599607,2024-06-09
ORK.OL,1.88515097636808,2024-06-16
ORK.OL,1.84753155555364,2024-06-23
ORK.OL,1.81304708647373,2024-06-30
ORK.OL,1.75557297134056,2024-07-07
ORK.OL,1.78274255303988,2024-07-14
ORK.OL,2.06160303574579,2024-07-21
ORK.OL,2.03907185502726,2024-07-28
ORK.OL,2.04695776827874,2024-08-04
ORK.OL,2.02780626466799,2024-08-11
ORK.OL,2.06047647670986,2024-08-18
ORK.OL,2.07286862610506,2024-08-25
ORK.OL,2.12243722368583,2024-09-01
ORK.OL,2.19679012005699,2024-09-08
ORK.OL,2.2227009778833,2024-09-15
ORK.OL,2.19904323812885,2024-09-22
ORK.OL,2.22495409595516,2024-09-29
ORK.OL,2.22833377306294,2024-10-06
ORK.OL,2.31620537786522,2024-10-13
ORK.OL,2.30944602364966,2024-10-20
ORK.OL,2.23621968631442,2024-10-27
ORK.OL,2.20673122954727,2024-11-03
ORK.OL,2.19593508850252,2024-11-10
ORK.OL,2.11928248708478,2024-11-17
ORK.OL,2.19377586029356,2024-11-24
ORK.OL,2.20025354492042,2024-12-01
ORK.OL,2.19161663208462,2024-12-08
ORK.OL,2.20889045775622,2024-12-15
ORK.OL,2.11604364477135,2024-12-22
ORK.OL,2.14735245380113,2024-12-29
ORK.OL,2.13223785633848,2025-01-05
ORK.OL,2.16786512178616,2025-01-12
ORK.OL,2.14627283969666,2025-01-19
ORK.OL,2.17434280641301,2025-01-26
JMT.LS,5.914519922,2022-01-02
JMT.LS,6.049877095,2022-01-09
JMT.LS,6.155808795,2022-01-16
JMT.LS,6.229372475,2022-01-23
JMT.LS,6.291165967,2022-01-30
JMT.LS,5.964543225,2022-02-06
JMT.LS,5.774748929,2022-02-13
JMT.LS,5.882151903,2022-02-20
JMT.LS,5.740909636,2022-02-27
JMT.LS,5.562885529,2022-03-06
JMT.LS,5.573184444,2022-03-13
JMT.LS,5.8321286,2022-03-20
JMT.LS,6.082245114,2022-03-27
JMT.LS,5.848465963,2022-04-03
JMT.LS,6.036058268,2022-04-10
JMT.LS,5.693978183,2022-04-17
JMT.LS,5.572594927,2022-04-24
JMT.LS,5.462246513,2022-05-01
JMT.LS,5.426383278,2022-05-08
JMT.LS,5.340863257,2022-05-15
JMT.LS,5.048439959,2022-05-22
JMT.LS,5.332587126,2022-05-29
JMT.LS,5.090908523,2022-06-05
JMT.LS,4.951137011,2022-06-12
JMT.LS,4.945761184,2022-06-19
JMT.LS,5.257559172,2022-06-26
JMT.LS,5.617739606,2022-07-03
JMT.LS,5.660746225,2022-07-10
JMT.LS,5.676873707,2022-07-17
JMT.LS,5.698377016,2022-07-24
JMT.LS,6.08006076,2022-07-31
JMT.LS,5.983295867,2022-08-07
JMT.LS,6.026302486,2022-08-14
JMT.LS,6.18220148,2022-08-21
JMT.LS,7.111640105,2022-08-28
JMT.LS,6.893108583,2022-09-04
JMT.LS,6.949302403,2022-09-11
JMT.LS,6.911839856,2022-09-18
JMT.LS,6.605895725,2022-09-25
JMT.LS,5.94717928,2022-10-02
JMT.LS,5.803572851,2022-10-09
JMT.LS,6.000251221,2022-10-16
JMT.LS,6.36863293,2022-10-23
JMT.LS,6.431070508,2022-10-30
JMT.LS,6.468533054,2022-11-06
JMT.LS,6.306195352,2022-11-13
JMT.LS,6.381120446,2022-11-20
JMT.LS,6.240272479,2022-11-27
JMT.LS,6.257900367,2022-12-04
JMT.LS,6.01110993,2022-12-11
JMT.LS,5.899466638,2022-12-18
JMT.LS,6.058117633,2022-12-25
JMT.LS,5.928846451,2023-01-01
JMT.LS,6.222644591,2023-01-08
JMT.LS,5.987606079,2023-01-15
JMT.LS,5.873024805,2023-01-22
JMT.LS,5.952350303,2023-01-29
JMT.LS,5.761381512,2023-02-05
JMT.LS,5.667366107,2023-02-12
JMT.LS,5.964102228,2023-02-19
JMT.LS,5.655614182,2023-02-26
JMT.LS,5.793699307,2023-03-05
JMT.LS,5.899466638,2023-03-12
JMT.LS,6.016985893,2023-03-19
JMT.LS,5.893590675,2023-03-26
JMT.LS,5.828720651,2023-04-02
JMT.LS,5.699313347,2023-04-09
JMT.LS,5.76940897,2023-04-16
JMT.LS,5.947344013,2023-04-23
JMT.LS,6.173806794,2023-04-30
JMT.LS,6.179198765,2023-05-07
JMT.LS,6.227726504,2023-05-14
JMT.LS,6.125279055,2023-05-21
JMT.LS,5.732012408,2023-05-28
JMT.LS,6.129078986,2023-06-04
JMT.LS,6.149441375,2023-06-11
JMT.LS,6.510873774,2023-06-18
JMT.LS,6.429424219,2023-06-25
JMT.LS,6.424333622,2023-07-02
JMT.LS,6.485420788,2023-07-09
JMT.LS,6.556689148,2023-07-16
JMT.LS,6.806128409,2023-07-23
JMT.LS,6.332702873,2023-07-30
JMT.LS,6.149441375,2023-08-06
JMT.LS,6.108716598,2023-08-13
JMT.LS,5.945817488,2023-08-20
JMT.LS,6.073082418,2023-08-27
JMT.LS,6.054716929,2023-09-03
JMT.LS,5.785501093,2023-09-10
JMT.LS,5.68520499741002,2023-09-17
JMT.LS,5.67992625553684,2023-09-24
JMT.LS,5.61130261118556,2023-10-01
JMT.LS,5.25234816380963,2023-10-08
JMT.LS,5.15469143915588,2023-10-15
JMT.LS,5.36848048501949,2023-10-22
JMT.LS,5.84884599547846,2023-10-29
JMT.LS,5.92274838170292,2023-11-05
JMT.LS,5.83300976985893,2023-11-12
JMT.LS,5.74327115801495,2023-11-19
JMT.LS,5.8171735442394,2023-11-26
JMT.LS,5.60255035756012,2023-12-03
JMT.LS,5.80511170205744,2023-12-10
JMT.LS,5.68159868712005,2023-12-17
JMT.LS,5.70136076951003,2023-12-24
JMT.LS,5.69147972831504,2023-12-31
JMT.LS,5.49879942501271,2024-01-07
JMT.LS,5.18260610677298,2024-01-14
JMT.LS,5.21224923035796,2024-01-21
JMT.LS,5.19742766856547,2024-01-28
JMT.LS,5.48891838381772,2024-02-04
JMT.LS,5.40492953366029,2024-02-11
JMT.LS,5.38516745127031,2024-02-18
JMT.LS,5.48891838381772,2024-02-25
JMT.LS,5.36540536888032,2024-03-03
JMT.LS,4.97016372108067,2024-03-10
JMT.LS,4.69349456762091,2024-03-17
JMT.LS,4.61444623806098,2024-03-24
JMT.LS,4.10615747017553,2024-03-31
JMT.LS,3.99222165353845,2024-04-07
JMT.LS,4.07711500711118,2024-04-14
JMT.LS,3.97211533295544,2024-04-21
JMT.LS,4.2513697854973,2024-04-28
JMT.LS,4.35636945965304,2024-05-05
JMT.LS,4.55296459424251,2024-05-12
JMT.LS,4.5842410929272,2024-05-19
JMT.LS,4.57977302168653,2024-05-26
JMT.LS,4.43828972119941,2024-06-02
JMT.LS,4.30458031268902,2024-06-09
JMT.LS,4.23125579834462,2024-06-16
JMT.LS,4.12558223355416,2024-06-23
JMT.LS,3.93580113760394,2024-06-30
JMT.LS,4.03716149566826,2024-07-07
JMT.LS,4.23125579834462,2024-07-14
JMT.LS,4.27223126224296,2024-07-21
JMT.LS,3.35998803966408,2024-07-28
JMT.LS,3.45272198427612,2024-08-04
JMT.LS,3.46997481118068,2024-08-11
JMT.LS,3.59074459951264,2024-08-18
JMT.LS,3.60152761632799,2024-08-25
JMT.LS,3.95934845418227,2024-09-01
JMT.LS,3.82926233412252,2024-09-08
JMT.LS,3.98300047601132,2024-09-15
JMT.LS,3.91440961270709,2024-09-22
JMT.LS,4.26445953577696,2024-09-29
JMT.LS,4.00428729565746,2024-10-06
JMT.LS,4.12254740480269,2024-10-13
JMT.LS,4.00901770002327,2024-10-20
JMT.LS,3.9735396672797,2024-10-27
JMT.LS,4.32122438816667,2024-11-03
JMT.LS,4.41819767766576,2024-11-10
JMT.LS,4.20296427902145,2024-11-17
JMT.LS,4.21005988557016,2024-11-24
JMT.LS,4.06607965501721,2024-12-01
JMT.LS,4.06828468736809,2024-12-08
JMT.LS,4.13664069024528,2024-12-15
JMT.LS,4.00213371684178,2024-12-22
JMT.LS,4.0197739756488,2024-12-29
JMT.LS,4.14766585199966,2025-01-05
JMT.LS,4.04182429915756,2025-01-12
JMT.LS,4.19617656371896,2025-01-19
JMT.LS,4.14325578729791,2025-01-26
SBRY.L,0.898145122,2022-01-02
SBRY.L,0.896191217,2022-01-09
SBRY.L,0.940154086,2022-01-16
SBRY.L,0.923871542,2022-01-23
SBRY.L,0.974021777,2022-01-30
SBRY.L,0.937548878,2022-02-06
SBRY.L,0.913776364,2022-02-13
SBRY.L,0.904983791,2022-02-20
SBRY.L,0.882839531,2022-02-27
SBRY.L,0.809893734,2022-03-06
SBRY.L,0.827478882,2022-03-13
SBRY.L,0.864603082,2022-03-20
SBRY.L,0.846040982,2022-03-27
SBRY.L,0.810545036,2022-04-03
SBRY.L,0.803055066,2022-04-10
SBRY.L,0.787423824,2022-04-17
SBRY.L,0.783841664,2022-04-24
SBRY.L,0.759743499,2022-05-01
SBRY.L,0.742158352,2022-05-08
SBRY.L,0.777654297,2022-05-15
SBRY.L,0.757789594,2022-05-22
SBRY.L,0.75257918,2022-05-29
SBRY.L,0.739878795,2022-06-05
SBRY.L,0.591646194,2022-06-12
SBRY.L,0.570842882,2022-06-19
SBRY.L,0.584711757,2022-06-26
SBRY.L,0.575280922,2022-07-03
SBRY.L,0.601631784,2022-07-10
SBRY.L,0.591646194,2022-07-17
SBRY.L,0.611339996,2022-07-24
SBRY.L,0.613004261,2022-07-31
SBRY.L,0.601909161,2022-08-07
SBRY.L,0.610507864,2022-08-14
SBRY.L,0.608843599,2022-08-21
SBRY.L,0.56224418,2022-08-28
SBRY.L,0.563631067,2022-09-04
SBRY.L,0.561966802,2022-09-11
SBRY.L,0.562521557,2022-09-18
SBRY.L,0.535199874,2022-09-25
SBRY.L,0.483468972,2022-10-02
SBRY.L,0.471957806,2022-10-09
SBRY.L,0.495534893,2022-10-16
SBRY.L,0.515644761,2022-10-23
SBRY.L,0.528265437,2022-10-30
SBRY.L,0.616906411,2022-11-06
SBRY.L,0.64557911,2022-11-13
SBRY.L,0.640849592,2022-11-20
SBRY.L,0.665679558,2022-11-27
SBRY.L,0.661836825,2022-12-04
SBRY.L,0.669226696,2022-12-11
SBRY.L,0.644101135,2022-12-18
SBRY.L,0.648239463,2022-12-25
SBRY.L,0.643509946,2023-01-01
SBRY.L,0.720069007,2023-01-08
SBRY.L,0.712383541,2023-01-15
SBRY.L,0.719477817,2023-01-22
SBRY.L,0.746376947,2023-01-29
SBRY.L,0.790716171,2023-02-05
SBRY.L,0.767659774,2023-02-12
SBRY.L,0.781552732,2023-02-19
SBRY.L,0.777414404,2023-02-26
SBRY.L,0.781552732,2023-03-05
SBRY.L,0.768842154,2023-03-12
SBRY.L,0.736622317,2023-03-19
SBRY.L,0.765886205,2023-03-26
SBRY.L,0.823822792,2023-04-02
SBRY.L,0.807269482,2023-04-09
SBRY.L,0.816728516,2023-04-16
SBRY.L,0.832690637,2023-04-23
SBRY.L,0.817024111,2023-04-30
SBRY.L,0.849243948,2023-05-07
SBRY.L,0.855155844,2023-05-14
SBRY.L,0.830621473,2023-05-21
SBRY.L,0.812885784,2023-05-28
SBRY.L,0.823231603,2023-06-04
SBRY.L,0.865950999,2023-06-11
SBRY.L,0.875356459,2023-06-18
SBRY.L,0.834167029,2023-06-25
SBRY.L,0.872437523,2023-07-02
SBRY.L,0.877302416,2023-07-09
SBRY.L,0.888653834,2023-07-16
SBRY.L,0.921086456,2023-07-23
SBRY.L,0.916545888,2023-07-30
SBRY.L,0.88216731,2023-08-06
SBRY.L,0.864005041,2023-08-13
SBRY.L,0.849734688,2023-08-20
SBRY.L,0.849410362,2023-08-27
SBRY.L,0.876653764,2023-09-03
SBRY.L,0.865626672,2023-09-10
SBRY.L,0.906816101989634,2023-09-17
SBRY.L,0.885086245468423,2023-09-24
SBRY.L,0.819896675904791,2023-10-01
SBRY.L,0.82346426428887,2023-10-08
SBRY.L,0.831572419707232,2023-10-15
SBRY.L,0.816329087520711,2023-10-22
SBRY.L,0.828653483756622,2023-10-29
SBRY.L,0.899877814118332,2023-11-05
SBRY.L,0.875290988595974,2023-11-12
SBRY.L,0.872996218213887,2023-11-19
SBRY.L,0.892010029951177,2023-11-26
SBRY.L,0.932988072488442,2023-12-03
SBRY.L,0.96642615519885,2023-12-10
SBRY.L,0.962164438774975,2023-12-17
SBRY.L,0.98216172353316,2023-12-24
SBRY.L,0.991996453742103,2023-12-31
SBRY.L,1.01297721152118,2024-01-07
SBRY.L,0.940200207975,2024-01-14
SBRY.L,0.922497693598902,2024-01-21
SBRY.L,0.904795179222804,2024-01-28
SBRY.L,0.902172584500419,2024-02-04
SBRY.L,0.83923031116318,2024-02-11
SBRY.L,0.83070687831543,2024-02-18
SBRY.L,0.832673824357218,2024-02-25
SBRY.L,0.817593904703505,2024-03-03
SBRY.L,0.82021649942589,2024-03-10
SBRY.L,0.823822567169169,2024-03-17
SBRY.L,0.841852905885566,2024-03-24
SBRY.L,0.88643701616611,2024-03-31
SBRY.L,0.870045799151203,2024-04-07
SBRY.L,0.857588474219875,2024-04-14
SBRY.L,0.848409392691528,2024-04-21
SBRY.L,0.856932825539279,2024-04-28
SBRY.L,0.870045799151203,2024-05-05
SBRY.L,0.904795179222804,2024-05-12
SBRY.L,0.929709829085461,2024-05-19
SBRY.L,0.908729071306382,2024-05-26
SBRY.L,0.908729071306382,2024-06-02
SBRY.L,0.910552840617733,2024-06-09
SBRY.L,0.893294447126116,2024-06-16
SBRY.L,0.90572049044008,2024-06-23
SBRY.L,0.880178068072486,2024-06-30
SBRY.L,0.901578476002092,2024-07-07
SBRY.L,0.915385190795386,2024-07-14
SBRY.L,0.941617948902644,2024-07-21
SBRY.L,0.947830970559626,2024-07-28
SBRY.L,0.945069627600967,2024-08-04
SBRY.L,0.924359555411027,2024-08-11
SBRY.L,0.968541042749567,2024-08-18
SBRY.L,0.992702793637832,2024-08-25
SBRY.L,1.00927085138978,2024-09-01
SBRY.L,1.02307756618308,2024-09-08
SBRY.L,1.00029648677414,2024-09-15
SBRY.L,1.00996118712945,2024-09-22
SBRY.L,1.03481327375738,2024-09-29
SBRY.L,1.00443850121213,2024-10-06
SBRY.L,0.935404927245662,2024-10-13
SBRY.L,0.965089364051244,2024-10-20
SBRY.L,0.941617948902644,2024-10-27
SBRY.L,0.914004519316056,2024-11-03
SBRY.L,0.88936047800046,2024-11-10
SBRY.L,0.872943711552618,2024-11-17
SBRY.L,0.905777244448301,2024-11-24
SBRY.L,0.932186825255698,2024-12-01
SBRY.L,0.952886226429064,2024-12-08
SBRY.L,0.999281435955572,2024-12-15
SBRY.L,0.964306585697128,2024-12-22
SBRY.L,0.967875447968397,2024-12-29
SBRY.L,0.986433531779001,2025-01-05
SBRY.L,0.899353292360015,2025-01-12
SBRY.L,0.937183232435476,2025-01-19
SBRY.L,0.902208382177031,2025-01-26
KESKOB.HE,4.975804506,2022-01-02
KESKOB.HE,4.848611139,2022-01-09
KESKOB.HE,4.628142637,2022-01-16
KESKOB.HE,4.582353025,2022-01-23
KESKOB.HE,4.648493576,2022-01-30
KESKOB.HE,4.616271256,2022-02-06
KESKOB.HE,4.562002086,2022-02-13
KESKOB.HE,4.438200543,2022-02-20
KESKOB.HE,4.458551481,2022-02-27
KESKOB.HE,3.892117021,2022-03-06
KESKOB.HE,3.902812039,2022-03-13
KESKOB.HE,3.929500617,2022-03-20
KESKOB.HE,3.935780282,2022-03-27
KESKOB.HE,3.9279307,2022-04-03
KESKOB.HE,3.819606473,2022-04-10
KESKOB.HE,3.67046442,2022-04-17
KESKOB.HE,3.861994214,2022-04-24
KESKOB.HE,3.772508982,2022-05-01
KESKOB.HE,3.565985621,2022-05-08
KESKOB.HE,3.729990867,2022-05-15
KESKOB.HE,3.608115409,2022-05-22
KESKOB.HE,3.468184327,2022-05-29
KESKOB.HE,3.505800209,2022-06-05
KESKOB.HE,3.364364493,2022-06-12
KESKOB.HE,3.210891694,2022-06-19
KESKOB.HE,3.230451953,2022-06-26
KESKOB.HE,3.418531363,2022-07-03
KESKOB.HE,3.510314115,2022-07-10
KESKOB.HE,3.55996708,2022-07-17
KESKOB.HE,3.630684938,2022-07-24
KESKOB.HE,4.008148916,2022-07-31
KESKOB.HE,3.870223394,2022-08-07
KESKOB.HE,3.760547677,2022-08-14
KESKOB.HE,3.712356832,2022-08-21
KESKOB.HE,3.547843257,2022-08-28
KESKOB.HE,3.517931698,2022-09-04
KESKOB.HE,3.529563971,2022-09-11
KESKOB.HE,3.4431528,2022-09-18
KESKOB.HE,3.187242795,2022-09-25
KESKOB.HE,3.181426658,2022-10-02
KESKOB.HE,3.007773441,2022-10-09
KESKOB.HE,3.114956527,2022-10-16
KESKOB.HE,3.085875845,2022-10-23
KESKOB.HE,2.901484127,2022-10-30
KESKOB.HE,3.126305621,2022-11-06
KESKOB.HE,3.26710292,2022-11-13
KESKOB.HE,3.1838357,2022-11-20
KESKOB.HE,3.18534965,2022-11-27
KESKOB.HE,3.182321751,2022-12-04
KESKOB.HE,3.171724105,2022-12-11
KESKOB.HE,3.082401087,2022-12-18
KESKOB.HE,3.135389318,2022-12-25
KESKOB.HE,3.121763773,2023-01-01
KESKOB.HE,3.206544942,2023-01-08
KESKOB.HE,3.303437707,2023-01-15
KESKOB.HE,3.186863599,2023-01-22
KESKOB.HE,3.303437707,2023-01-29
KESKOB.HE,3.021086134,2023-02-05
KESKOB.HE,3.023357058,2023-02-12
KESKOB.HE,3.07483134,2023-02-19
KESKOB.HE,3.055149997,2023-02-26
KESKOB.HE,3.161126459,2023-03-05
KESKOB.HE,2.929268221,2023-03-12
KESKOB.HE,2.772006667,2023-03-19
KESKOB.HE,2.7466419,2023-03-26
KESKOB.HE,2.870566904,2023-04-02
KESKOB.HE,2.860420997,2023-04-09
KESKOB.HE,2.927818806,2023-04-16
KESKOB.HE,2.966953018,2023-04-23
KESKOB.HE,2.740119531,2023-04-30
KESKOB.HE,3.237565598,2023-05-07
KESKOB.HE,3.245221428,2023-05-14
KESKOB.HE,3.064884091,2023-05-21
KESKOB.HE,2.990027083,2023-05-28
KESKOB.HE,3.04957243,2023-06-04
KESKOB.HE,3.085299638,2023-06-11
KESKOB.HE,3.218000698,2023-06-18
KESKOB.HE,2.887949344,2023-06-25
KESKOB.HE,2.934734974,2023-07-02
KESKOB.HE,2.959403761,2023-07-09
KESKOB.HE,2.982371252,2023-07-16
KESKOB.HE,3.050423078,2023-07-23
KESKOB.HE,2.930559933,2023-07-30
KESKOB.HE,2.895096612,2023-08-06
KESKOB.HE,2.846737537,2023-08-13
KESKOB.HE,2.780646802,2023-08-20
KESKOB.HE,2.835453753,2023-08-27
KESKOB.HE,2.928947964,2023-09-03
KESKOB.HE,2.907186381,2023-09-10
KESKOB.HE,2.86930510536728,2023-09-17
KESKOB.HE,2.86043927498552,2023-09-24
KESKOB.HE,2.73551166506083,2023-10-01
KESKOB.HE,2.62750973131947,2023-10-08
KESKOB.HE,2.53885142750195,2023-10-15
KESKOB.HE,2.46389486154713,2023-10-22
KESKOB.HE,2.34519658314033,2023-10-29
KESKOB.HE,2.49550064756703,2023-11-05
KESKOB.HE,2.48039471144375,2023-11-12
KESKOB.HE,2.58915745153141,2023-11-19
KESKOB.HE,2.61710343335949,2023-11-26
KESKOB.HE,2.67148480340333,2023-12-03
KESKOB.HE,2.70924964371155,2023-12-10
KESKOB.HE,2.64127293115675,2023-12-17
KESKOB.HE,2.70547315968072,2023-12-24
KESKOB.HE,2.70773905009922,2023-12-31
KESKOB.HE,2.75758863930606,2024-01-07
KESKOB.HE,2.77496046584784,2024-01-14
KESKOB.HE,2.54837142399854,2024-01-21
KESKOB.HE,2.61861402697182,2024-01-28
KESKOB.HE,2.68885662994511,2024-02-04
KESKOB.HE,2.63523055670744,2024-02-11
KESKOB.HE,2.70849434690538,2024-02-18
KESKOB.HE,2.68130366188346,2024-02-25
